"","location","infection_rate","death_rate","vaccines_offered","date"
"455","Azerbaijan",0.0772891,0.0009366,13202557,2022-03-10
"456","Azerbaijan",0.0773111,0.000938,13224872,2022-03-11
"457","Azerbaijan",0.0773304,0.0009389,13246942,2022-03-12
"458","Azerbaijan",0.0773492,0.0009401,13263746,2022-03-13
"459","Azerbaijan",0.0773543,0.0009408,13263773,2022-03-14
"460","Azerbaijan",0.0773682,0.0009417,13286364,2022-03-15
"461","Azerbaijan",0.0773795,0.0009423,13303938,2022-03-16
"462","Azerbaijan",0.0773795,0.0009423,13320490,2022-03-17
"463","Azerbaijan",0.0774001,0.0009436,13338542,2022-03-18
"464","Azerbaijan",0.0774115,0.000944,13355516,2022-03-19
"465","Azerbaijan",0.0774191,0.0009445,13368482,2022-03-20
"466","Azerbaijan",0.0774219,0.0009448,13368489,2022-03-21
"467","Azerbaijan",0.0774253,0.0009455,13368581,2022-03-22
"468","Azerbaijan",0.077429,0.0009459,13375580,2022-03-23
"469","Azerbaijan",0.077431,0.0009461,13382494,2022-03-24
"470","Azerbaijan",0.0774359,0.0009464,13388971,2022-03-25
"471","Azerbaijan",0.0774399,0.0009468,13395825,2022-03-26
"472","Azerbaijan",0.0774453,0.000947,13405920,2022-03-27
"473","Azerbaijan",0.0774469,0.0009472,13406075,2022-03-28
"474","Azerbaijan",0.0774516,0.0009475,13425032,2022-03-29
"475","Azerbaijan",0.0774576,0.0009479,13441710,2022-03-30
"476","Azerbaijan",0.0774631,0.000948,13456322,2022-03-31
"477","Azerbaijan",0.0774757,0.0009485,13491577,2022-04-03
"478","Azerbaijan",0.0774763,0.0009486,13491580,2022-04-04
"479","Azerbaijan",0.0774798,0.0009488,13503634,2022-04-05
"480","Azerbaijan",0.0774836,0.0009489,13513935,2022-04-06
"481","Azerbaijan",0.077486,0.0009491,13523432,2022-04-07
"482","Azerbaijan",0.0774881,0.0009491,13532020,2022-04-08
"483","Azerbaijan",0.0774909,0.0009491,13540995,2022-04-09
"484","Azerbaijan",0.0774929,0.0009491,13549307,2022-04-10
"485","Azerbaijan",0.0774945,0.0009491,13549308,2022-04-11
"486","Azerbaijan",0.077498,0.0009491,13558968,2022-04-12
"487","Azerbaijan",0.0774996,0.0009492,13567201,2022-04-13
"488","Azerbaijan",0.0775011,0.0009493,13574804,2022-04-14
"489","Bahamas",0.0663267,0.0018064,308249,2022-01-05
"490","Bahamas",0.0749029,0.0018064,312840,2022-01-12
"491","Bahamas",0.0813325,0.0018417,318916,2022-01-26
"492","Bahamas",0.0827207,0.0018971,323346,2022-02-09
"493","Bahamas",0.083154,0.0019349,325698,2022-02-16
"494","Bahamas",0.0833455,0.00194,327515,2022-02-23
"495","Bahamas",0.0835949,0.0019425,331157,2022-03-09
"496","Bahamas",0.0836604,0.0019475,332549,2022-03-16
"497","Bahamas",0.0837511,0.0019853,334155,2022-03-25
"498","Bahamas",0.0837915,0.0019853,335729,2022-03-30
"499","Bahrain",0.1620688,0.0007979,3234433,2022-01-02
"500","Bahrain",0.1625721,0.0007979,3242189,2022-01-03
"501","Bahrain",0.1632722,0.0007979,3248421,2022-01-04
"502","Bahrain",0.1638905,0.0007979,3254676,2022-01-05
"503","Bahrain",0.164697,0.0007979,3261544,2022-01-06
"504","Bahrain",0.1655636,0.0007991,3264743,2022-01-07
"505","Bahrain",0.1663781,0.0007991,3268403,2022-01-08
"506","Bahrain",0.167347,0.0007991,3274860,2022-01-09
"507","Bahrain",0.1684304,0.0007991,3280276,2022-01-10
"508","Bahrain",0.1694525,0.0007991,3285403,2022-01-11
"509","Bahrain",0.1707618,0.0007991,3290761,2022-01-12
"510","Bahrain",0.1719567,0.0007991,3296707,2022-01-13
"511","Bahrain",0.1732385,0.0007991,3299722,2022-01-14
"512","Bahrain",0.1746925,0.0007996,3302634,2022-01-15
"513","Bahrain",0.1761762,0.0007996,3306303,2022-01-16
"514","Bahrain",0.1778338,0.0007996,3311811,2022-01-17
"515","Bahrain",0.1795607,0.0007996,3315785,2022-01-18
"516","Bahrain",0.1815369,0.0007996,3318855,2022-01-19
"517","Bahrain",0.183429,0.0007996,3322349,2022-01-20
"518","Bahrain",0.1854973,0.0007996,3323673,2022-01-21
"519","Bahrain",0.1873059,0.0008002,3324636,2022-01-22
"520","Bahrain",0.1891105,0.0008002,3329649,2022-01-23
"521","Bahrain",0.1911371,0.0008002,3332640,2022-01-24
"522","Bahrain",0.1936309,0.0008002,3341262,2022-01-25
"523","Bahrain",0.1964199,0.0008008,3343978,2022-01-26
"524","Bahrain",0.1994257,0.0008019,3346805,2022-01-27
"525","Bahrain",0.2032346,0.0008025,3348895,2022-01-28
"526","Bahrain",0.2070715,0.0008031,3350645,2022-01-29
"527","Bahrain",0.2109295,0.0008048,3354745,2022-01-30
"528","Bahrain",0.2142516,0.0008054,3357017,2022-01-31
"529","Bahrain",0.2189264,0.0008054,3359327,2022-02-01
"530","Bahrain",0.2234188,0.0008059,3361689,2022-02-02
"531","Bahrain",0.2280307,0.0008065,3364593,2022-02-03
"532","Bahrain",0.2321908,0.0008065,3365901,2022-02-04
"533","Bahrain",0.2364429,0.0008071,3367147,2022-02-05
"534","Bahrain",0.2408524,0.0008071,3369863,2022-02-06
"535","Bahrain",0.2448803,0.0008088,3371825,2022-02-07
"536","Bahrain",0.2489534,0.0008099,3373657,2022-02-08
"537","Bahrain",0.2528532,0.0008111,3375361,2022-02-09
"538","Bahrain",0.3015138,0.000834,3410306,2022-03-06
"539","Bahrain",0.3095496,0.0008374,3417600,2022-03-16
"540","Bahrain",0.3134202,0.0008385,3421273,2022-03-23
"541","Bahrain",0.318162,0.0008414,3426136,2022-04-03
"542","Bahrain",0.3214217,0.0008425,3429038,2022-04-14
"543","Bangladesh",0.0095965,0.000169,133127379,2022-01-10
"544","Bangladesh",0.0096288,0.000169,137578252,2022-01-12
"545","Bangladesh",0.0096753,0.0001691,139348004,2022-01-14
"546","Bangladesh",0.0096961,0.0001692,141669487,2022-01-15
"547","Bangladesh",0.0097275,0.0001692,144171163,2022-01-16
"548","Bangladesh",0.0097676,0.0001693,147090808,2022-01-17
"549","Bangladesh",0.0098182,0.0001694,148552776,2022-01-18
"550","Bangladesh",0.0098753,0.0001694,149871251,2022-01-19
"551","Bangladesh",0.0099408,0.0001694,151390044,2022-01-20
"552","Bangladesh",0.0100673,0.0001696,152813421,2022-01-22
"553","Bangladesh",0.0102221,0.0001698,153882479,2022-01-24
"554","Bangladesh",0.0103185,0.0001699,155002117,2022-01-25
"555","Bangladesh",0.0104118,0.00017,156416604,2022-01-26
"556","Bangladesh",0.0116002,0.000174,178443117,2022-02-18
"557","Bangladesh",0.0116131,0.000174,182357027,2022-02-19
"558","Bangladesh",0.0116464,0.0001743,184605792,2022-02-22
"559","Bangladesh",0.0116869,0.0001746,209937805,2022-02-28
"560","Bangladesh",0.0117091,0.0001749,215798686,2022-03-06
"561","Bangladesh",0.0117117,0.0001749,217266600,2022-03-07
"562","Bangladesh",0.0117144,0.000175,217946936,2022-03-08
"563","Bangladesh",0.0117164,0.000175,218480394,2022-03-09
"564","Bangladesh",0.0117183,0.000175,219085724,2022-03-10
"565","Bangladesh",0.0117211,0.000175,219772817,2022-03-12
"566","Bangladesh",0.0117225,0.000175,220410542,2022-03-13
"567","Bangladesh",0.0117239,0.0001751,221114648,2022-03-14
"568","Bangladesh",0.0117252,0.0001751,221917416,2022-03-15
"569","Bangladesh",0.0117263,0.0001751,222676046,2022-03-16
"570","Bangladesh",0.0117283,0.0001751,223123850,2022-03-18
"571","Bangladesh",0.0117287,0.0001751,223356815,2022-03-19
"572","Bangladesh",0.0117292,0.0001751,224397254,2022-03-20
"573","Bangladesh",0.0117299,0.0001751,225478918,2022-03-21
"574","Bangladesh",0.0117306,0.0001751,226759273,2022-03-22
"575","Bangladesh",0.0117314,0.0001751,227857228,2022-03-23
"576","Bangladesh",0.011732,0.0001751,229224717,2022-03-24
"577","Bangladesh",0.011733,0.0001751,229789298,2022-03-26
"578","Bangladesh",0.0117333,0.0001751,231420654,2022-03-27
"579","Bangladesh",0.0117337,0.0001751,238459012,2022-03-28
"580","Bangladesh",0.0117342,0.0001751,243642749,2022-03-29
"581","Bangladesh",0.0117346,0.0001751,247802788,2022-03-30
"582","Bangladesh",0.011735,0.0001751,248319472,2022-03-31
"583","Bangladesh",0.0117362,0.0001751,252034101,2022-04-03
"584","Bangladesh",0.0117368,0.0001751,252731398,2022-04-05
"585","Bangladesh",0.011737,0.0001751,253019744,2022-04-06
"586","Bangladesh",0.0117373,0.0001751,253352758,2022-04-07
"587","Bangladesh",0.0117377,0.0001751,253641057,2022-04-09
"588","Bangladesh",0.0117382,0.0001751,254227836,2022-04-11
"589","Barbados",0.1006576,0.0009106,299738,2022-01-02
"590","Barbados",0.1013528,0.0009106,299825,2022-01-03
"591","Barbados",0.1032227,0.0009141,299861,2022-01-04
"592","Barbados",0.1048876,0.0009141,299968,2022-01-05
"593","Barbados",0.1063474,0.0009176,300069,2022-01-06
"594","Barbados",0.107762,0.0009211,301337,2022-01-07
"595","Barbados",0.1094825,0.0009245,301503,2022-01-08
"596","Barbados",0.1106712,0.0009245,301644,2022-01-09
"597","Barbados",0.1120163,0.0009245,301866,2022-01-10
"598","Barbados",0.1139871,0.0009245,301866,2022-01-11
"599","Barbados",0.1157806,0.000928,302255,2022-01-12
"600","Barbados",0.1177861,0.000935,302783,2022-01-13
"601","Barbados",0.1196526,0.000935,303186,2022-01-14
"602","Barbados",0.1215156,0.000935,303391,2022-01-15
"603","Barbados",0.1229476,0.000935,303680,2022-01-16
"604","Barbados",0.1242023,0.000935,303876,2022-01-17
"605","Barbados",0.1242023,0.0009419,304050,2022-01-18
"606","Barbados",0.1288216,0.0009419,304060,2022-01-19
"607","Barbados",0.1307645,0.0009489,304083,2022-01-20
"608","Barbados",0.1326727,0.0009524,304173,2022-01-21
"609","Barbados",0.1341151,0.0009524,304407,2022-01-22
"610","Barbados",0.136291,0.0009558,304582,2022-01-23
"611","Barbados",0.1380184,0.0009593,304719,2022-01-24
"612","Barbados",0.1412265,0.0009628,304941,2022-01-25
"613","Barbados",0.1437395,0.0009628,305180,2022-01-26
"614","Barbados",0.1464054,0.0009628,305374,2022-01-27
"615","Barbados",0.1616431,0.0009836,306411,2022-02-03
"616","Barbados",0.1637911,0.0009941,306592,2022-02-04
"617","Barbados",0.1660607,0.0009941,306675,2022-02-05
"618","Barbados",0.1676665,0.0009941,306791,2022-02-06
"619","Barbados",0.1691229,0.0009941,306908,2022-02-07
"620","Barbados",0.1716045,0.001001,307128,2022-02-08
"621","Barbados",0.1736413,0.0010045,307330,2022-02-09
"622","Barbados",0.1754452,0.0010114,307476,2022-02-10
"623","Barbados",0.176846,0.0010114,307682,2022-02-11
"624","Barbados",0.178344,0.0010253,307808,2022-02-12
"625","Barbados",0.1794319,0.0010392,307913,2022-02-13
"626","Barbados",0.1803739,0.0010392,308035,2022-02-14
"627","Barbados",0.1818163,0.0010497,308208,2022-02-15
"628","Barbados",0.1829529,0.0010601,308359,2022-02-16
"629","Barbados",0.1838983,0.0010671,308534,2022-02-17
"630","Barbados",0.1850939,0.0010671,308674,2022-02-18
"631","Barbados",0.1859802,0.0010705,308731,2022-02-19
"632","Barbados",0.1866406,0.0010775,308784,2022-02-20
"633","Barbados",0.1872871,0.001081,308862,2022-02-21
"634","Barbados",0.1880587,0.001081,308991,2022-02-22
"635","Barbados",0.188886,0.001081,309125,2022-02-23
"636","Barbados",0.1895533,0.0010844,309224,2022-02-24
"637","Barbados",0.1902311,0.0010844,309305,2022-02-25
"638","Barbados",0.1908254,0.0010879,309407,2022-02-26
"639","Barbados",0.1912738,0.0010949,309497,2022-02-27
"640","Barbados",0.1917395,0.0010983,309562,2022-02-28
"641","Barbados",0.1925042,0.0010983,309727,2022-03-01
"642","Barbados",0.1930534,0.0010983,309980,2022-03-02
"643","Barbados",0.1936164,0.0010983,310136,2022-03-03
"644","Barbados",0.1941656,0.0010983,310363,2022-03-04
"645","Barbados",0.1950728,0.0011088,310502,2022-03-06
"646","Barbados",0.1954065,0.0011192,310569,2022-03-07
"647","Barbados",0.1959487,0.0011227,310652,2022-03-08
"648","Barbados",0.1965569,0.0011227,310772,2022-03-09
"649","Barbados",0.1970018,0.0011227,310825,2022-03-10
"650","Barbados",0.1974398,0.0011227,310848,2022-03-11
"651","Barbados",0.1978464,0.0011261,310966,2022-03-12
"652","Barbados",0.1984721,0.0011331,311090,2022-03-14
"653","Barbados",0.198917,0.0011331,311174,2022-03-15
"654","Barbados",0.1993271,0.0011331,311261,2022-03-16
"655","Barbados",0.1996851,0.0011331,311341,2022-03-17
"656","Barbados",0.2000222,0.0011331,311425,2022-03-18
"657","Barbados",0.2004115,0.0011366,311455,2022-03-19
"658","Barbados",0.2006653,0.0011435,311482,2022-03-20
"659","Barbados",0.2008981,0.0011435,311508,2022-03-21
"660","Barbados",0.2012561,0.0011435,311575,2022-03-22
"661","Barbados",0.2016558,0.0011435,311657,2022-03-23
"662","Barbados",0.2020382,0.0011435,311706,2022-03-24
"663","Barbados",0.2025317,0.001147,311796,2022-03-25
"664","Barbados",0.2025317,0.001147,312051,2022-03-26
"665","Barbados",0.2034424,0.001147,312094,2022-03-27
"666","Barbados",0.2037969,0.0011505,312145,2022-03-28
"667","Barbados",0.2045894,0.0011505,312186,2022-03-29
"668","Barbados",0.2053471,0.0011505,312253,2022-03-30
"669","Barbados",0.2076202,0.0013034,312444,2022-04-02
"670","Barbados",0.2083293,0.0013034,312472,2022-04-03
"671","Barbados",0.2091009,0.0013034,312534,2022-04-04
"672","Barbados",0.2106024,0.0013034,312562,2022-04-05
"673","Barbados",0.2116382,0.0013069,312636,2022-04-06
"674","Barbados",0.2153329,0.0013173,312812,2022-04-09
"675","Barbados",0.2162401,0.0013173,312846,2022-04-10
"676","Barbados",0.2169735,0.0013173,312878,2022-04-11
"677","Barbados",0.2188608,0.0013173,313007,2022-04-12
"678","Barbados",0.2188608,0.0013173,313064,2022-04-13
"679","Belarus",0.0742563,0.000594,8651776,2022-01-02
"680","Belarus",0.075008,0.0006049,8914267,2022-01-09
"681","Belarus",0.0757866,0.0006168,9328560,2022-01-16
"682","Belarus",0.0769745,0.0006283,9714033,2022-01-23
"683","Belarus",0.0784707,0.0006395,10028295,2022-01-30
"684","Belarus",0.0823257,0.000651,10199665,2022-02-06
"685","Belarus",0.0881052,0.0006622,10425997,2022-02-13
"686","Belarus",0.0935327,0.0006736,10649534,2022-02-20
"687","Belarus",0.0985931,0.0006953,11046924,2022-03-06
"688","Belarus",0.1015874,0.0007185,11583004,2022-03-27
"689","Belarus",0.1022276,0.0007248,11778178,2022-04-03
"690","Belgium",0.1809906,0.0024355,21711324,2022-01-02
"691","Belgium",0.1833926,0.0024402,21836916,2022-01-03
"692","Belgium",0.1849942,0.0024421,21984633,2022-01-04
"693","Belgium",0.1873837,0.002444,22149326,2022-01-05
"694","Belgium",0.1897291,0.0024454,22311451,2022-01-06
"695","Belgium",0.191852,0.0024465,22469855,2022-01-07
"696","Belgium",0.191852,0.0024465,22562883,2022-01-08
"697","Belgium",0.191852,0.0024465,22592571,2022-01-09
"698","Belgium",0.1965669,0.0024516,22718119,2022-01-10
"699","Belgium",0.198399,0.0024534,22865076,2022-01-11
"700","Belgium",0.2017793,0.0024557,23006962,2022-01-12
"701","Belgium",0.2017793,0.0024557,23143359,2022-01-13
"702","Belgium",0.207244,0.0024597,23268004,2022-01-14
"703","Belgium",0.207244,0.0024597,23355557,2022-01-15
"704","Belgium",0.207244,0.0024597,23377820,2022-01-16
"705","Belgium",0.213545,0.0024639,23465471,2022-01-17
"706","Belgium",0.2167632,0.0024668,23555997,2022-01-18
"707","Belgium",0.2213926,0.0024695,23649100,2022-01-19
"708","Belgium",0.2271909,0.0024723,23727551,2022-01-20
"709","Belgium",0.2318743,0.0024741,23799737,2022-01-21
"710","Belgium",0.2318743,0.0024741,23862418,2022-01-22
"711","Belgium",0.2318743,0.0024741,23872634,2022-01-23
"712","Belgium",0.2433492,0.0024789,23925509,2022-01-24
"713","Belgium",0.247432,0.0024813,23969987,2022-01-25
"714","Belgium",0.2526955,0.0024846,24031562,2022-01-26
"715","Belgium",0.2585658,0.0024877,24074577,2022-01-27
"716","Belgium",0.2627095,0.0024894,24120554,2022-01-28
"717","Belgium",0.2627095,0.0024894,24166626,2022-01-29
"718","Belgium",0.2627095,0.0024894,24172883,2022-01-30
"719","Belgium",0.2712473,0.0024975,24197218,2022-01-31
"720","Belgium",0.2737371,0.0025002,24228592,2022-02-01
"721","Belgium",0.2776424,0.0025044,24280568,2022-02-02
"722","Belgium",0.2809115,0.002509,24310496,2022-02-03
"723","Belgium",0.2833514,0.0025126,24342549,2022-02-04
"724","Belgium",0.2833514,0.0025126,24387628,2022-02-05
"725","Belgium",0.2833514,0.0025126,24397161,2022-02-06
"726","Belgium",0.2875462,0.002522,24410901,2022-02-07
"727","Belgium",0.2891844,0.0025299,24432541,2022-02-08
"728","Belgium",0.2911043,0.0025358,24495290,2022-02-09
"729","Belgium",0.2927907,0.0025415,24533956,2022-02-10
"730","Belgium",0.294101,0.0025467,24570950,2022-02-11
"731","Belgium",0.294101,0.0025467,24629980,2022-02-12
"732","Belgium",0.294101,0.0025467,24640906,2022-02-13
"733","Belgium",0.2963755,0.0025553,24652554,2022-02-14
"734","Belgium",0.2974726,0.0025599,24673498,2022-02-15
"735","Belgium",0.2985656,0.0025646,24747091,2022-02-16
"736","Belgium",0.2995545,0.0025692,24774271,2022-02-17
"737","Belgium",0.3003888,0.0025721,24795563,2022-02-18
"738","Belgium",0.3003888,0.0025721,24839035,2022-02-19
"739","Belgium",0.3003888,0.0025721,24843090,2022-02-20
"740","Belgium",0.3019353,0.0025803,24858549,2022-02-21
"741","Belgium",0.3026536,0.0025825,24889136,2022-02-22
"742","Belgium",0.303382,0.0025856,24946835,2022-02-23
"743","Belgium",0.3041243,0.0025877,24982985,2022-02-24
"744","Belgium",0.3046709,0.0025894,25011141,2022-02-25
"745","Belgium",0.3046709,0.0025894,25038511,2022-02-26
"746","Belgium",0.3046709,0.0025894,25040174,2022-02-27
"747","Belgium",0.3058126,0.0025944,25046136,2022-02-28
"748","Belgium",0.3063737,0.0025961,25054785,2022-03-01
"749","Belgium",0.3063737,0.0025961,25077054,2022-03-02
"750","Belgium",0.3070389,0.0025977,25086748,2022-03-03
"751","Belgium",0.3083037,0.0026013,25094684,2022-03-04
"752","Belgium",0.3083037,0.0026013,25106192,2022-03-05
"753","Belgium",0.3083037,0.0026013,25106372,2022-03-06
"754","Belgium",0.309622,0.0026045,25110893,2022-03-07
"755","Belgium",0.3102664,0.0026059,25116655,2022-03-08
"756","Belgium",0.3102664,0.0026059,25148343,2022-03-09
"757","Belgium",0.3120329,0.0026117,25153615,2022-03-10
"758","Belgium",0.3129253,0.0026141,25157622,2022-03-11
"759","Belgium",0.3129253,0.0026141,25167246,2022-03-12
"760","Belgium",0.3129253,0.0026141,25168766,2022-03-13
"761","Belgium",0.3144755,0.0026173,25170443,2022-03-14
"762","Belgium",0.3144755,0.0026173,25175007,2022-03-15
"763","Belgium",0.3166849,0.0026213,25192627,2022-03-16
"764","Belgium",0.3177401,0.0026229,25198588,2022-03-17
"765","Belgium",0.3177401,0.0026229,25203124,2022-03-18
"766","Belgium",0.3187289,0.0026245,25209927,2022-03-19
"767","Belgium",0.3187289,0.0026245,25210008,2022-03-20
"768","Belgium",0.3205672,0.0026284,25212191,2022-03-21
"769","Belgium",0.3216563,0.002631,25216297,2022-03-22
"770","Belgium",0.3230457,0.0026336,25230003,2022-03-23
"771","Belgium",0.3242026,0.0026359,25233730,2022-03-24
"772","Belgium",0.3251355,0.002638,25237469,2022-03-25
"773","Belgium",0.3251355,0.002638,25243532,2022-03-26
"774","Belgium",0.3251355,0.002638,25243671,2022-03-27
"775","Belgium",0.3273158,0.0026432,25245586,2022-03-28
"776","Belgium",0.3273158,0.0026432,25248630,2022-03-29
"777","Belgium",0.3273158,0.0026432,25265209,2022-03-30
"778","Belgium",0.3310641,0.00265,25268696,2022-03-31
"779","Belgium",0.3310641,0.00265,25270634,2022-04-01
"780","Belgium",0.3310641,0.00265,25272456,2022-04-02
"781","Belgium",0.3310641,0.00265,25272460,2022-04-03
"782","Belgium",0.3336839,0.0026571,25272934,2022-04-04
"783","Belgium",0.3336839,0.0026571,25274097,2022-04-05
"784","Belgium",0.3336839,0.0026571,25277954,2022-04-06
"785","Belgium",0.3366248,0.0026647,25279579,2022-04-07
"786","Belgium",0.3366248,0.0026647,25281400,2022-04-08
"787","Belgium",0.3366248,0.0026647,25283612,2022-04-09
"788","Belgium",0.3366248,0.0026647,25283613,2022-04-10
"789","Belgium",0.3390404,0.0026718,25284362,2022-04-11
"790","Belgium",0.3390404,0.0026718,25285033,2022-04-12
"791","Belize",0.0884186,0.0014941,429697,2022-01-07
"792","Belize",0.1002976,0.0015015,435465,2022-01-14
"793","Belize",0.1129941,0.0015213,440194,2022-01-21
"794","Belize",0.1246854,0.0015435,445691,2022-01-28
"795","Belize",0.1322352,0.0015534,449973,2022-02-04
"796","Belize",0.1362829,0.0015584,453359,2022-02-11
"797","Belize",0.1384957,0.001583,455485,2022-02-18
"798","Belize",0.139775,0.0016053,458351,2022-02-25
"799","Belize",0.140464,0.0016077,460853,2022-03-04
"800","Belize",0.1408543,0.0016102,462901,2022-03-11
"801","Belize",0.1411234,0.0016152,465269,2022-03-18
